OrderID,ProductID,Quantity,UnitPrice,Discount,NetAmount,CategoryID,ProductName,CategoryName
10650,53,25,$32.80 ,0.050000001,779,6,Perth Pasties,Meat/Poultry
10650,54,30,$7.45 ,0,223.5,6,Tourtière,Meat/Poultry
10650,30,30,$25.89 ,0,776.7000122,8,Nord-Ost Matjeshering,Seafood
10651,19,12,$9.20 ,0.25,82.80000305,3,Teatime Chocolate Biscuits,Confections
10651,22,20,$21.00 ,0.25,315,5,Gustaf's Knäckebröd,Grains/Cereals
10652,42,20,$14.00 ,0,280,5,Singaporean Hokkien Fried Mee,Grains/Cereals
10652,30,2,$25.89 ,0.25,38.83499908,8,Nord-Ost Matjeshering,Seafood
10653,16,30,$17.45 ,0.100000001,471.1499939,3,Pavlova,Confections
10653,60,20,$34.00 ,0.100000001,612,4,Camembert Pierrot,Dairy Products
10654,39,20,$18.00 ,0.100000001,324,1,Chartreuse verte,Beverages
10654,4,12,$22.00 ,0.100000001,237.5999908,2,Chef Anton's Cajun Seasoning,Condiments
10654,54,6,$7.45 ,0.100000001,40.22999954,6,Tourtière,Meat/Poultry
10655,41,20,$9.65 ,0.200000003,154.4000092,8,Jack's New England Clam Chowder,Seafood
10656,44,28,$19.45 ,0.100000001,490.1399536,2,Gula Malacca,Condiments
10656,47,6,$9.50 ,0.100000001,51.29999924,3,Zaanse koeken,Confections
10656,14,3,$23.25 ,0.100000001,62.77499771,7,Tofu,Produce
10657,15,50,$15.50 ,0,775,2,Genen Shouyu,Condiments
10657,47,10,$9.50 ,0,95,3,Zaanse koeken,Confections
10657,60,30,$34.00 ,0,1020,4,Camembert Pierrot,Dairy Products
10657,56,45,$38.00 ,0,1710,5,Gnocchi di nonna Alice,Grains/Cereals
10657,41,24,$9.65 ,0,231.6000061,8,Jack's New England Clam Chowder,Seafood
10657,46,45,$12.00 ,0,540,8,Spegesild,Seafood
10658,77,70,$13.00 ,0.050000001,864.5,2,Original Frankfurter grüne Soße,Condiments
10658,21,60,$10.00 ,0,600,3,Sir Rodney's Scones,Confections
10658,60,55,$34.00 ,0.050000001,1776.5,4,Camembert Pierrot,Dairy Products
10658,40,70,$18.40 ,0.050000001,1223.599976,8,Boston Crab Meat,Seafood
10659,70,40,$15.00 ,0.050000001,570,1,Outback Lager,Beverages
10659,31,20,$12.50 ,0.050000001,237.5,4,Gorgonzola Telino,Dairy Products
10659,40,24,$18.40 ,0.050000001,419.519989,8,Boston Crab Meat,Seafood
10660,20,21,$81.00 ,0,1701,3,Sir Rodney's Marmalade,Confections
10661,39,3,$18.00 ,0.200000003,43.20000076,1,Chartreuse verte,Beverages
10661,58,49,$13.25 ,0.200000003,519.4000244,8,Escargots de Bourgogne,Seafood
10662,68,10,$12.50 ,0,125,3,Scottish Longbreads,Confections
10663,42,30,$14.00 ,0.050000001,399,5,Singaporean Hokkien Fried Mee,Grains/Cereals
10663,51,20,$53.00 ,0.050000001,1007,7,Manjimup Dried Apples,Produce
10663,40,30,$18.40 ,0.050000001,524.3999634,8,Boston Crab Meat,Seafood
10664,65,15,$21.05 ,0.150000006,268.3875122,2,Louisiana Fiery Hot Pepper Sauce,Condiments
10664,56,12,$38.00 ,0.150000006,387.6000061,5,Gnocchi di nonna Alice,Grains/Cereals
10664,10,24,$31.00 ,0.150000006,632.4000244,8,Ikura,Seafood
10665,76,10,$18.00 ,0,180,1,Lakkalikööri,Beverages
10665,59,1,$55.00 ,0,55,4,Raclette Courdavault,Dairy Products
10665,51,20,$53.00 ,0,1060,7,Manjimup Dried Apples,Produce
10666,65,10,$21.05 ,0,210.5,2,Louisiana Fiery Hot Pepper Sauce,Condiments
10666,29,36,$123.79 ,0,4456.439941,6,Thüringer Rostbratwurst,Meat/Poultry
10667,69,45,$36.00 ,0.200000003,1296,4,Gudbrandsdalsost,Dairy Products
10667,71,14,$21.50 ,0.200000003,240.8000031,4,Flotemysost,Dairy Products
10668,31,8,$12.50 ,0.100000001,90,4,Gorgonzola Telino,Dairy Products
10668,64,15,$33.25 ,0.100000001,448.875,5,Wimmers gute Semmelknödel,Grains/Cereals
10668,55,4,$24.00 ,0.100000001,86.3999939,6,Pâté chinois,Meat/Poultry
10669,36,30,$19.00 ,0,570,8,Inlagd Sill,Seafood
10670,67,25,$14.00 ,0,350,1,Laughing Lumberjack Lager,Beverages
10670,75,25,$7.75 ,0,193.75,1,Rhönbräu Klosterbier,Beverages
10670,23,32,$9.00 ,0,288,5,Tunnbröd,Grains/Cereals
10670,46,60,$12.00 ,0,720,8,Spegesild,Seafood
10670,73,50,$15.00 ,0,750,8,Röd Kaviar,Seafood
10671,65,12,$21.05 ,0,252.6000061,2,Louisiana Fiery Hot Pepper Sauce,Condiments
10671,16,10,$17.45 ,0,174.5,3,Pavlova,Confections
10671,62,10,$49.30 ,0,493,3,Tarte au sucre,Confections
10672,38,15,$263.50 ,0.100000001,3557.25,1,Côte de Blaye,Beverages
10672,71,12,$21.50 ,0,258,4,Flotemysost,Dairy Products
10673,43,6,$46.00 ,0,276,1,Ipoh Coffee,Beverages
10673,16,3,$17.45 ,0,52.34999847,3,Pavlova,Confections
10673,42,6,$14.00 ,0,84,5,Singaporean Hokkien Fried Mee,Grains/Cereals
10674,23,5,$9.00 ,0,45,5,Tunnbröd,Grains/Cereals
10675,53,10,$32.80 ,0,328,6,Perth Pasties,Meat/Poultry
10675,14,30,$23.25 ,0,697.5,7,Tofu,Produce
10675,58,30,$13.25 ,0,397.5,8,Escargots de Bourgogne,Seafood
10676,44,21,$19.45 ,0,408.4500122,2,Gula Malacca,Condiments
10676,19,7,$9.20 ,0,64.40000153,3,Teatime Chocolate Biscuits,Confections
10676,10,2,$31.00 ,0,62,8,Ikura,Seafood
10677,26,30,$31.23 ,0.150000006,796.3650513,3,Gumbär Gummibärchen,Confections
10677,33,8,$2.50 ,0.150000006,17,4,Geitost,Dairy Products
10678,12,100,$38.00 ,0,3800,4,Queso Manchego La Pastora,Dairy Products
10678,33,30,$2.50 ,0,75,4,Geitost,Dairy Products
10678,54,30,$7.45 ,0,223.5,6,Tourtière,Meat/Poultry
10678,41,120,$9.65 ,0,1158,8,Jack's New England Clam Chowder,Seafood
10679,59,12,$55.00 ,0,660,4,Raclette Courdavault,Dairy Products
10680,16,50,$17.45 ,0.25,654.375,3,Pavlova,Confections
10680,31,20,$12.50 ,0.25,187.5,4,Gorgonzola Telino,Dairy Products
10680,42,40,$14.00 ,0.25,420,5,Singaporean Hokkien Fried Mee,Grains/Cereals
10681,19,30,$9.20 ,0.100000001,248.3999939,3,Teatime Chocolate Biscuits,Confections
10681,21,12,$10.00 ,0.100000001,108,3,Sir Rodney's Scones,Confections
10681,64,28,$33.25 ,0,931,5,Wimmers gute Semmelknödel,Grains/Cereals
10682,75,30,$7.75 ,0,232.5,1,Rhönbräu Klosterbier,Beverages
10682,66,4,$17.00 ,0,68,2,Louisiana Hot Spiced Okra,Condiments
10682,33,30,$2.50 ,0,75,4,Geitost,Dairy Products
10683,52,9,$7.00 ,0,63,5,Filo Mix,Grains/Cereals
10684,47,40,$9.50 ,0,380,3,Zaanse koeken,Confections
10684,60,30,$34.00 ,0,1020,4,Camembert Pierrot,Dairy Products
10684,40,20,$18.40 ,0,368,8,Boston Crab Meat,Seafood
10685,47,15,$9.50 ,0,142.5,3,Zaanse koeken,Confections
10685,10,20,$31.00 ,0,620,8,Ikura,Seafood
10685,41,4,$9.65 ,0,38.59999847,8,Jack's New England Clam Chowder,Seafood
10686,26,15,$31.23 ,0,468.4500122,3,Gumbär Gummibärchen,Confections
10686,17,30,$39.00 ,0.200000003,936,6,Alice Mutton,Meat/Poultry
10687,9,50,$97.00 ,0.25,3637.5,6,Mishi Kobe Niku,Meat/Poultry
10687,29,10,$123.79 ,0,1237.900024,6,Thüringer Rostbratwurst,Meat/Poultry
10687,36,6,$19.00 ,0.25,85.5,8,Inlagd Sill,Seafood
10688,34,14,$14.00 ,0,196,1,Sasquatch Ale,Beverages
10688,28,60,$45.60 ,0.100000001,2462.399902,7,Rössle Sauerkraut,Produce
10688,10,18,$31.00 ,0.100000001,502.1999817,8,Ikura,Seafood
10689,1,35,$18.00 ,0.25,472.5,1,Chai,Beverages
10690,77,30,$13.00 ,0.25,292.5,2,Original Frankfurter grüne Soße,Condiments
10690,56,20,$38.00 ,0.25,570,5,Gnocchi di nonna Alice,Grains/Cereals
10691,1,30,$18.00 ,0,540,1,Chai,Beverages
10691,43,40,$46.00 ,0,1840,1,Ipoh Coffee,Beverages
10691,44,24,$19.45 ,0,466.7999878,2,Gula Malacca,Condiments
10691,62,48,$49.30 ,0,2366.399902,3,Tarte au sucre,Confections
10691,29,40,$123.79 ,0,4951.600098,6,Thüringer Rostbratwurst,Meat/Poultry
10692,63,20,$43.90 ,0,878,2,Vegie-spread,Condiments
10693,69,30,$36.00 ,0.150000006,918,4,Gudbrandsdalsost,Dairy Products
10693,9,6,$97.00 ,0,582,6,Mishi Kobe Niku,Meat/Poultry
10693,54,60,$7.45 ,0.150000006,379.9500122,6,Tourtière,Meat/Poultry
10693,73,15,$15.00 ,0.150000006,191.25,8,Röd Kaviar,Seafood
10694,70,50,$15.00 ,0,750,1,Outback Lager,Beverages
10694,59,25,$55.00 ,0,1375,4,Raclette Courdavault,Dairy Products
10694,7,90,$30.00 ,0,2700,7,Uncle Bob's Organic Dried Pears,Produce
10695,24,20,$4.50 ,0,90,1,Guaraná Fantástica,Beverages
10695,8,10,$40.00 ,0,400,2,Northwoods Cranberry Sauce,Condiments
10695,12,4,$38.00 ,0,152,4,Queso Manchego La Pastora,Dairy Products
10696,17,20,$39.00 ,0,780,6,Alice Mutton,Meat/Poultry
10696,46,18,$12.00 ,0,216,8,Spegesild,Seafood
10697,35,9,$18.00 ,0.25,121.5,1,Steeleye Stout,Beverages
10697,70,30,$15.00 ,0.25,337.5,1,Outback Lager,Beverages
10697,19,7,$9.20 ,0.25,48.30000305,3,Teatime Chocolate Biscuits,Confections
10697,58,30,$13.25 ,0.25,298.125,8,Escargots de Bourgogne,Seafood
10698,70,8,$15.00 ,0.050000001,114,1,Outback Lager,Beverages
10698,65,65,$21.05 ,0.050000001,1299.837524,2,Louisiana Fiery Hot Pepper Sauce,Condiments
10698,11,15,$21.00 ,0,315,4,Queso Cabrales,Dairy Products
10698,17,8,$39.00 ,0.050000001,296.3999939,6,Alice Mutton,Meat/Poultry
10698,29,12,$123.79 ,0.050000001,1411.205933,6,Thüringer Rostbratwurst,Meat/Poultry
10699,47,12,$9.50 ,0,114,3,Zaanse koeken,Confections
10700,1,5,$18.00 ,0.200000003,72,1,Chai,Beverages
10700,34,12,$14.00 ,0.200000003,134.4000092,1,Sasquatch Ale,Beverages
10700,68,40,$12.50 ,0.200000003,400,3,Scottish Longbreads,Confections
10700,71,60,$21.50 ,0.200000003,1032,4,Flotemysost,Dairy Products
10701,76,35,$18.00 ,0.150000006,535.5,1,Lakkalikööri,Beverages
10701,59,42,$55.00 ,0.150000006,1963.5,4,Raclette Courdavault,Dairy Products
10701,71,20,$21.50 ,0.150000006,365.5,4,Flotemysost,Dairy Products
10702,76,15,$18.00 ,0,270,1,Lakkalikööri,Beverages
10702,3,6,$10.00 ,0,60,2,Aniseed Syrup,Condiments
10703,2,5,$19.00 ,0,95,1,Chang,Beverages
10703,59,35,$55.00 ,0,1925,4,Raclette Courdavault,Dairy Products
10703,73,35,$15.00 ,0,525,8,Röd Kaviar,Seafood
10704,24,35,$4.50 ,0,157.5,1,Guaraná Fantástica,Beverages
10704,4,6,$22.00 ,0,132,2,Chef Anton's Cajun Seasoning,Condiments
10704,48,24,$12.75 ,0,306,3,Chocolade,Confections
10705,31,20,$12.50 ,0,250,4,Gorgonzola Telino,Dairy Products
10705,32,4,$32.00 ,0,128,4,Mascarpone Fabioli,Dairy Products
10706,43,24,$46.00 ,0,1104,1,Ipoh Coffee,Beverages
10706,16,20,$17.45 ,0,349,3,Pavlova,Confections
10706,59,8,$55.00 ,0,440,4,Raclette Courdavault,Dairy Products
10707,70,28,$15.00 ,0.150000006,357,1,Outback Lager,Beverages
10707,57,40,$19.50 ,0,780,5,Ravioli Angelo,Grains/Cereals
10707,55,21,$24.00 ,0,504,6,Pâté chinois,Meat/Poultry
10708,5,4,$21.35 ,0,85.40000153,2,Chef Anton's Gumbo Mix,Condiments
10708,36,5,$19.00 ,0,95,8,Inlagd Sill,Seafood
10709,8,40,$40.00 ,0,1600,2,Northwoods Cranberry Sauce,Condiments
10709,60,10,$34.00 ,0,340,4,Camembert Pierrot,Dairy Products
10709,51,28,$53.00 ,0,1484,7,Manjimup Dried Apples,Produce
10710,19,5,$9.20 ,0,46,3,Teatime Chocolate Biscuits,Confections
10710,47,5,$9.50 ,0,47.5,3,Zaanse koeken,Confections
10711,19,12,$9.20 ,0,110.4000015,3,Teatime Chocolate Biscuits,Confections
10711,53,120,$32.80 ,0,3936,6,Perth Pasties,Meat/Poultry
10711,41,42,$9.65 ,0,405.2999878,8,Jack's New England Clam Chowder,Seafood
10712,56,30,$38.00 ,0,1140,5,Gnocchi di nonna Alice,Grains/Cereals
10712,53,3,$32.80 ,0.050000001,93.48000336,6,Perth Pasties,Meat/Poultry
10713,26,30,$31.23 ,0,936.9000244,3,Gumbär Gummibärchen,Confections
10713,10,18,$31.00 ,0,558,8,Ikura,Seafood
10713,45,110,$9.50 ,0,1045,8,Rogede sild,Seafood
10713,46,24,$12.00 ,0,288,8,Spegesild,Seafood
10714,2,30,$19.00 ,0.25,427.5,1,Chang,Beverages
10714,47,50,$9.50 ,0.25,356.25,3,Zaanse koeken,Confections
10714,56,18,$38.00 ,0.25,513,5,Gnocchi di nonna Alice,Grains/Cereals
10714,17,27,$39.00 ,0.25,789.75,6,Alice Mutton,Meat/Poultry
10714,58,12,$13.25 ,0.25,119.25,8,Escargots de Bourgogne,Seafood
10715,71,30,$21.50 ,0,645,4,Flotemysost,Dairy Products
10715,10,21,$31.00 ,0,651,8,Ikura,Seafood
10716,61,10,$28.50 ,0,285,2,Sirop d'érable,Condiments
10716,21,5,$10.00 ,0,50,3,Sir Rodney's Scones,Confections
10716,51,7,$53.00 ,0,371,7,Manjimup Dried Apples,Produce
10717,21,32,$10.00 ,0.050000001,304,3,Sir Rodney's Scones,Confections
10717,69,25,$36.00 ,0.050000001,855,4,Gudbrandsdalsost,Dairy Products
10717,54,15,$7.45 ,0,111.75,6,Tourtière,Meat/Poultry
10718,16,20,$17.45 ,0,349,3,Pavlova,Confections
10718,62,20,$49.30 ,0,986,3,Tarte au sucre,Confections
10718,12,36,$38.00 ,0,1368,4,Queso Manchego La Pastora,Dairy Products
10718,36,40,$19.00 ,0,760,8,Inlagd Sill,Seafood
10719,54,40,$7.45 ,0.25,223.5,6,Tourtière,Meat/Poultry
10719,18,12,$62.50 ,0.25,562.5,8,Carnarvon Tigers,Seafood
10719,30,3,$25.89 ,0.25,58.25249863,8,Nord-Ost Matjeshering,Seafood
10720,35,21,$18.00 ,0,378,1,Steeleye Stout,Beverages
10720,71,8,$21.50 ,0,172,4,Flotemysost,Dairy Products
10721,44,50,$19.45 ,0.050000001,923.875,2,Gula Malacca,Condiments
10722,2,3,$19.00 ,0,57,1,Chang,Beverages
10722,75,42,$7.75 ,0,325.5,1,Rhönbräu Klosterbier,Beverages
10722,68,45,$12.50 ,0,562.5,3,Scottish Longbreads,Confections
10722,31,50,$12.50 ,0,625,4,Gorgonzola Telino,Dairy Products
10723,26,15,$31.23 ,0,468.4500122,3,Gumbär Gummibärchen,Confections
10724,61,5,$28.50 ,0,142.5,2,Sirop d'érable,Condiments
10724,10,16,$31.00 ,0,496,8,Ikura,Seafood
10725,52,4,$7.00 ,0,28,5,Filo Mix,Grains/Cereals
10725,55,6,$24.00 ,0,144,6,Pâté chinois,Meat/Poultry
10725,41,12,$9.65 ,0,115.8000031,8,Jack's New England Clam Chowder,Seafood
10726,4,25,$22.00 ,0,550,2,Chef Anton's Cajun Seasoning,Condiments
10726,11,5,$21.00 ,0,105,4,Queso Cabrales,Dairy Products
10727,59,10,$55.00 ,0.050000001,522.5,4,Raclette Courdavault,Dairy Products
10727,56,10,$38.00 ,0.050000001,361,5,Gnocchi di nonna Alice,Grains/Cereals
10727,17,20,$39.00 ,0.050000001,741,6,Alice Mutton,Meat/Poultry
10728,60,15,$34.00 ,0,510,4,Camembert Pierrot,Dairy Products
10728,55,12,$24.00 ,0,288,6,Pâté chinois,Meat/Poultry
10728,30,15,$25.89 ,0,388.3500061,8,Nord-Ost Matjeshering,Seafood
10728,40,6,$18.40 ,0,110.4000015,8,Boston Crab Meat,Seafood
10729,1,50,$18.00 ,0,900,1,Chai,Beverages
10729,21,30,$10.00 ,0,300,3,Sir Rodney's Scones,Confections
10729,50,40,$16.25 ,0,650,3,Valkoinen suklaa,Confections
10730,65,10,$21.05 ,0.050000001,199.9749908,2,Louisiana Fiery Hot Pepper Sauce,Condiments
10730,16,15,$17.45 ,0.050000001,248.6624908,3,Pavlova,Confections
10730,31,3,$12.50 ,0.050000001,35.625,4,Gorgonzola Telino,Dairy Products
10731,21,40,$10.00 ,0.050000001,380,3,Sir Rodney's Scones,Confections
10731,51,30,$53.00 ,0.050000001,1510.5,7,Manjimup Dried Apples,Produce
10732,76,20,$18.00 ,0,360,1,Lakkalikööri,Beverages
10733,52,25,$7.00 ,0,175,5,Filo Mix,Grains/Cereals
10733,14,16,$23.25 ,0,372,7,Tofu,Produce
10733,28,20,$45.60 ,0,912,7,Rössle Sauerkraut,Produce
10734,76,20,$18.00 ,0,360,1,Lakkalikööri,Beverages
10734,6,30,$25.00 ,0,750,2,Grandma's Boysenberry Spread,Condiments
10734,30,15,$25.89 ,0,388.3500061,8,Nord-Ost Matjeshering,Seafood
10735,61,20,$28.50 ,0.100000001,513,2,Sirop d'érable,Condiments
10735,77,2,$13.00 ,0.100000001,23.39999962,2,Original Frankfurter grüne Soße,Condiments
10736,75,20,$7.75 ,0,155,1,Rhönbräu Klosterbier,Beverages
10736,65,40,$21.05 ,0,842,2,Louisiana Fiery Hot Pepper Sauce,Condiments
10737,13,4,$6.00 ,0,24,8,Konbu,Seafood
10737,41,12,$9.65 ,0,115.8000031,8,Jack's New England Clam Chowder,Seafood
10738,16,3,$17.45 ,0,52.34999847,3,Pavlova,Confections
10739,52,18,$7.00 ,0,126,5,Filo Mix,Grains/Cereals
10739,36,6,$19.00 ,0,114,8,Inlagd Sill,Seafood
10740,35,35,$18.00 ,0.200000003,504,1,Steeleye Stout,Beverages
10740,56,14,$38.00 ,0.200000003,425.6000061,5,Gnocchi di nonna Alice,Grains/Cereals
10740,28,5,$45.60 ,0.200000003,182.4000092,7,Rössle Sauerkraut,Produce
10740,45,40,$9.50 ,0.200000003,304,8,Rogede sild,Seafood
10741,2,15,$19.00 ,0.200000003,228,1,Chang,Beverages
10742,3,20,$10.00 ,0,200,2,Aniseed Syrup,Condiments
10742,60,50,$34.00 ,0,1700,4,Camembert Pierrot,Dairy Products
10742,72,35,$34.80 ,0,1218,4,Mozzarella di Giovanni,Dairy Products
10743,46,28,$12.00 ,0.050000001,319.1999817,8,Spegesild,Seafood
10744,40,50,$18.40 ,0.200000003,736,8,Boston Crab Meat,Seafood
10745,44,16,$19.45 ,0,311.2000122,2,Gula Malacca,Condiments
10745,59,45,$55.00 ,0,2475,4,Raclette Courdavault,Dairy Products
10745,72,7,$34.80 ,0,243.6000061,4,Mozzarella di Giovanni,Dairy Products
10745,18,24,$62.50 ,0,1500,8,Carnarvon Tigers,Seafood
10746,62,9,$49.30 ,0,443.7000122,3,Tarte au sucre,Confections
10746,69,40,$36.00 ,0,1440,4,Gudbrandsdalsost,Dairy Products
10746,42,28,$14.00 ,0,392,5,Singaporean Hokkien Fried Mee,Grains/Cereals
10746,13,6,$6.00 ,0,36,8,Konbu,Seafood
10747,63,9,$43.90 ,0,395.1000061,2,Vegie-spread,Condiments
10747,31,8,$12.50 ,0,100,4,Gorgonzola Telino,Dairy Products
10747,69,30,$36.00 ,0,1080,4,Gudbrandsdalsost,Dairy Products
10747,41,35,$9.65 ,0,337.75,8,Jack's New England Clam Chowder,Seafood
10748,23,44,$9.00 ,0,396,5,Tunnbröd,Grains/Cereals
10748,56,28,$38.00 ,0,1064,5,Gnocchi di nonna Alice,Grains/Cereals
10748,40,40,$18.40 ,0,736,8,Boston Crab Meat,Seafood
10749,76,10,$18.00 ,0,180,1,Lakkalikööri,Beverages
10749,59,6,$55.00 ,0,330,4,Raclette Courdavault,Dairy Products
10749,56,15,$38.00 ,0,570,5,Gnocchi di nonna Alice,Grains/Cereals
10750,59,25,$55.00 ,0.150000006,1168.75,4,Raclette Courdavault,Dairy Products
10750,14,5,$23.25 ,0.150000006,98.8125,7,Tofu,Produce
10750,45,40,$9.50 ,0.150000006,323,8,Rogede sild,Seafood
10751,26,12,$31.23 ,0.100000001,337.2839966,3,Gumbär Gummibärchen,Confections
10751,50,20,$16.25 ,0.100000001,292.5,3,Valkoinen suklaa,Confections
10751,30,30,$25.89 ,0,776.7000122,8,Nord-Ost Matjeshering,Seafood
10751,73,15,$15.00 ,0,225,8,Röd Kaviar,Seafood
10752,1,8,$18.00 ,0,144,1,Chai,Beverages
10752,69,3,$36.00 ,0,108,4,Gudbrandsdalsost,Dairy Products
10753,74,5,$10.00 ,0,50,7,Longlife Tofu,Produce
10753,45,4,$9.50 ,0,38,8,Rogede sild,Seafood
10754,40,3,$18.40 ,0,55.20000076,8,Boston Crab Meat,Seafood
10755,47,30,$9.50 ,0.25,213.75,3,Zaanse koeken,Confections
10755,69,25,$36.00 ,0.25,675,4,Gudbrandsdalsost,Dairy Products
10755,56,30,$38.00 ,0.25,855,5,Gnocchi di nonna Alice,Grains/Cereals
10755,57,14,$19.50 ,0.25,204.75,5,Ravioli Angelo,Grains/Cereals
10756,68,6,$12.50 ,0.200000003,60,3,Scottish Longbreads,Confections
10756,69,20,$36.00 ,0.200000003,576,4,Gudbrandsdalsost,Dairy Products
10756,18,21,$62.50 ,0.200000003,1050,8,Carnarvon Tigers,Seafood
10756,36,20,$19.00 ,0.200000003,304,8,Inlagd Sill,Seafood
10757,34,30,$14.00 ,0,420,1,Sasquatch Ale,Beverages
10757,62,30,$49.30 ,0,1479,3,Tarte au sucre,Confections
10757,59,7,$55.00 ,0,385,4,Raclette Courdavault,Dairy Products
10757,64,24,$33.25 ,0,798,5,Wimmers gute Semmelknödel,Grains/Cereals
10758,70,40,$15.00 ,0,600,1,Outback Lager,Beverages
10758,26,20,$31.23 ,0,624.5999756,3,Gumbär Gummibärchen,Confections
10758,52,60,$7.00 ,0,420,5,Filo Mix,Grains/Cereals
10759,32,10,$32.00 ,0,320,4,Mascarpone Fabioli,Dairy Products
10760,43,30,$46.00 ,0.25,1035,1,Ipoh Coffee,Beverages
10760,25,12,$14.00 ,0.25,126,3,NuNuCa Nuß-Nougat-Creme,Confections
10760,27,40,$43.90 ,0,1756,3,Schoggi Schokolade,Confections
10761,75,18,$7.75 ,0,139.5,1,Rhönbräu Klosterbier,Beverages
10761,25,35,$14.00 ,0.25,367.5,3,NuNuCa Nuß-Nougat-Creme,Confections
10762,39,16,$18.00 ,0,288,1,Chartreuse verte,Beverages
10762,47,30,$9.50 ,0,285,3,Zaanse koeken,Confections
10762,56,60,$38.00 ,0,2280,5,Gnocchi di nonna Alice,Grains/Cereals
10762,51,28,$53.00 ,0,1484,7,Manjimup Dried Apples,Produce
10763,24,20,$4.50 ,0,90,1,Guaraná Fantástica,Beverages
10763,21,40,$10.00 ,0,400,3,Sir Rodney's Scones,Confections
10763,22,6,$21.00 ,0,126,5,Gustaf's Knäckebröd,Grains/Cereals
10764,39,130,$18.00 ,0.100000001,2106,1,Chartreuse verte,Beverages
10764,3,20,$10.00 ,0.100000001,180,2,Aniseed Syrup,Condiments
10765,65,80,$21.05 ,0.100000001,1515.599976,2,Louisiana Fiery Hot Pepper Sauce,Condiments
10766,2,40,$19.00 ,0,760,1,Chang,Beverages
10766,68,40,$12.50 ,0,500,3,Scottish Longbreads,Confections
10766,7,35,$30.00 ,0,1050,7,Uncle Bob's Organic Dried Pears,Produce
10767,42,2,$14.00 ,0,28,5,Singaporean Hokkien Fried Mee,Grains/Cereals
10768,31,50,$12.50 ,0,625,4,Gorgonzola Telino,Dairy Products
10768,60,15,$34.00 ,0,510,4,Camembert Pierrot,Dairy Products
10768,71,12,$21.50 ,0,258,4,Flotemysost,Dairy Products
10768,22,4,$21.00 ,0,84,5,Gustaf's Knäckebröd,Grains/Cereals
10769,61,20,$28.50 ,0,570,2,Sirop d'érable,Condiments
10769,62,15,$49.30 ,0,739.5,3,Tarte au sucre,Confections
10769,52,15,$7.00 ,0.050000001,99.75,5,Filo Mix,Grains/Cereals
10769,41,30,$9.65 ,0.050000001,275.0249939,8,Jack's New England Clam Chowder,Seafood
10770,11,15,$21.00 ,0.25,236.25,4,Queso Cabrales,Dairy Products
10771,71,16,$21.50 ,0,344,4,Flotemysost,Dairy Products
10772,59,25,$55.00 ,0,1375,4,Raclette Courdavault,Dairy Products
10772,29,18,$123.79 ,0,2228.219971,6,Thüringer Rostbratwurst,Meat/Poultry
10773,75,7,$7.75 ,0.200000003,43.40000153,1,Rhönbräu Klosterbier,Beverages
10773,31,70,$12.50 ,0.200000003,700,4,Gorgonzola Telino,Dairy Products
10773,17,33,$39.00 ,0,1287,6,Alice Mutton,Meat/Poultry
10774,66,50,$17.00 ,0,850,2,Louisiana Hot Spiced Okra,Condiments
10774,31,2,$12.50 ,0.25,18.75,4,Gorgonzola Telino,Dairy Products
10775,67,3,$14.00 ,0,42,1,Laughing Lumberjack Lager,Beverages
10775,10,6,$31.00 ,0,186,8,Ikura,Seafood
10776,31,16,$12.50 ,0.050000001,190,4,Gorgonzola Telino,Dairy Products
10776,42,12,$14.00 ,0.050000001,159.5999908,5,Singaporean Hokkien Fried Mee,Grains/Cereals
10776,51,120,$53.00 ,0.050000001,6042,7,Manjimup Dried Apples,Produce
10776,45,27,$9.50 ,0.050000001,243.6750031,8,Rogede sild,Seafood
10777,42,20,$14.00 ,0.200000003,224,5,Singaporean Hokkien Fried Mee,Grains/Cereals
10778,41,10,$9.65 ,0,96.5,8,Jack's New England Clam Chowder,Seafood
10779,16,20,$17.45 ,0,349,3,Pavlova,Confections
10779,62,20,$49.30 ,0,986,3,Tarte au sucre,Confections
10780,70,35,$15.00 ,0,525,1,Outback Lager,Beverages
10780,77,15,$13.00 ,0,195,2,Original Frankfurter grüne Soße,Condiments
10781,56,20,$38.00 ,0.200000003,608,5,Gnocchi di nonna Alice,Grains/Cereals
10781,54,3,$7.45 ,0.200000003,17.88000107,6,Tourtière,Meat/Poultry
10781,74,35,$10.00 ,0,350,7,Longlife Tofu,Produce
10782,31,1,$12.50 ,0,12.5,4,Gorgonzola Telino,Dairy Products
10783,38,5,$263.50 ,0,1317.5,1,Côte de Blaye,Beverages
10783,31,10,$12.50 ,0,125,4,Gorgonzola Telino,Dairy Products
10784,39,2,$18.00 ,0.150000006,30.60000038,1,Chartreuse verte,Beverages
10784,72,30,$34.80 ,0.150000006,887.4000244,4,Mozzarella di Giovanni,Dairy Products
10784,36,30,$19.00 ,0,570,8,Inlagd Sill,Seafood
10785,75,10,$7.75 ,0,77.5,1,Rhönbräu Klosterbier,Beverages
10785,10,10,$31.00 ,0,310,8,Ikura,Seafood
10786,75,42,$7.75 ,0.200000003,260.3999939,1,Rhönbräu Klosterbier,Beverages
10786,8,30,$40.00 ,0.200000003,960,2,Northwoods Cranberry Sauce,Condiments
10786,30,15,$25.89 ,0.200000003,310.6800232,8,Nord-Ost Matjeshering,Seafood
10787,2,15,$19.00 ,0.050000001,270.75,1,Chang,Beverages
